ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60621,12,03/21/2021,03/27/2021,27,2062,93,7100.1,628,26060,2162,89732.1,0.0,0.1,0,80,0.0,275.5,29042,60621-2021-12,POINT (-87.638812 41.776931)
60621,13,03/28/2021,04/03/2021,28,2090,96,7196.5,563,26623,1939,91670.7,0.1,0.1,0,80,0.0,275.5,29042,60621-2021-13,POINT (-87.638812 41.776931)
60621,24,06/13/2021,06/19/2021,1,2420,3,8332.8,563,34592,1939,119110.3,0.0,0.1,1,90,3.4,309.9,29042,60621-2021-24,POINT (-87.638812 41.776931)
60621,25,06/20/2021,06/26/2021,1,2421,3,8336.2,642,35234,2211,121320.8,0.0,0.1,0,90,0.0,309.9,29042,60621-2021-25,POINT (-87.638812 41.776931)
60621,26,06/27/2021,07/03/2021,0,2421,0,8336.2,538,35772,1852,123173.3,0.0,0.1,0,90,0.0,309.9,29042,60621-2021-26,POINT (-87.638812 41.776931)
60621,27,07/04/2021,07/10/2021,5,2426,17,8353.4,638,36410,2197,125370.2,0.0,0.1,0,90,0.0,309.9,29042,60621-2021-27,POINT (-87.638812 41.776931)
60621,28,07/11/2021,07/17/2021,4,2430,14,8367.2,682,37092,2348,127718.5,0.0,0.1,0,90,0.0,309.9,29042,60621-2021-28,POINT (-87.638812 41.776931)
60621,29,07/18/2021,07/24/2021,14,2444,48,8415.4,715,37807,2462,130180.4,0.0,0.1,0,90,0.0,309.9,29042,60621-2021-29,POINT (-87.638812 41.776931)
60621,31,08/01/2021,08/07/2021,33,2506,114,8628.9,757,39321,2607,135393.6,0.0,0.1,1,94,3.4,323.7,29042,60621-2021-31,POINT (-87.638812 41.776931)
60621,32,08/08/2021,08/14/2021,27,2533,93,8721.9,809,40130,2786,138179.2,0.0,0.1,0,94,0.0,323.7,29042,60621-2021-32,POINT (-87.638812 41.776931)
60621,33,08/15/2021,08/21/2021,38,2571,131,8852.7,857,40987,2951,141130.1,0.0,0.1,0,94,0.0,323.7,29042,60621-2021-33,POINT (-87.638812 41.776931)
60621,34,08/22/2021,08/28/2021,63,2634,217,9069.6,1074,42061,3698,144828.2,0.1,0.1,1,95,3.4,327.1,29042,60621-2021-34,POINT (-87.638812 41.776931)
60621,35,08/29/2021,09/04/2021,41,2675,141,9210.8,991,43052,3412,148240.5,0.0,0.1,3,98,10.3,337.4,29042,60621-2021-35,POINT (-87.638812 41.776931)
60621,36,09/05/2021,09/11/2021,26,2701,90,9300.3,1293,44345,4452,152692.7,0.0,0.1,0,98,0.0,337.4,29042,60621-2021-36,POINT (-87.638812 41.776931)
60621,37,09/12/2021,09/18/2021,45,2746,155,9455.3,1472,45817,5068,157761.2,0.0,0.1,1,99,3.4,340.9,29042,60621-2021-37,POINT (-87.638812 41.776931)
60621,38,09/19/2021,09/25/2021,42,2788,145,9599.9,1466,47283,5048,162809,0.0,0.1,1,100,3.4,344.3,29042,60621-2021-38,POINT (-87.638812 41.776931)
60621,39,09/26/2021,10/02/2021,35,2823,120,9720.4,1647,48930,5671,168480.1,0.0,0.1,0,100,0.0,344.3,29042,60621-2021-39,POINT (-87.638812 41.776931)
60622,38,09/13/2020,09/19/2020,40,1147,76,2172.6,1660,23919,3144,45307.1,0.0,0.0,0,56,0.0,106.1,52793,60622-2020-38,POINT (-87.681818 41.902762)
60622,39,09/20/2020,09/26/2020,64,1211,121,2293.9,1846,25765,3497,48803.8,0.0,0.0,0,56,0.0,106.1,52793,60622-2020-39,POINT (-87.681818 41.902762)
60622,40,09/27/2020,10/03/2020,45,1256,85,2379.1,1705,27470,3230,52033.4,0.0,0.0,0,56,0.0,106.1,52793,60622-2020-40,POINT (-87.681818 41.902762)
60622,42,10/11/2020,10/17/2020,116,1444,220,2735.2,2263,31985,4287,60585.7,0.1,0.0,0,56,0.0,106.1,52793,60622-2020-42,POINT (-87.681818 41.902762)
60622,43,10/18/2020,10/24/2020,164,1608,311,3045.9,2642,34627,5004,65590.1,0.1,0.0,0,56,0.0,106.1,52793,60622-2020-43,POINT (-87.681818 41.902762)
60622,45,11/01/2020,11/07/2020,344,2150,652,4072.5,3068,40412,5811,76548,0.1,0.1,1,57,1.9,108.0,52793,60622-2020-45,POINT (-87.681818 41.902762)
60622,47,11/15/2020,11/21/2020,231,2691,438,5097.3,3832,47306,7258,89606.6,0.1,0.1,1,59,1.9,111.8,52793,60622-2020-47,POINT (-87.681818 41.902762)
60622,48,11/22/2020,11/28/2020,174,2865,330,5426.9,2762,50068,5232,94838.3,0.1,0.1,2,61,3.8,115.5,52793,60622-2020-48,POINT (-87.681818 41.902762)
60622,49,11/29/2020,12/05/2020,233,3098,441,5868.2,2835,52903,5370,100208.4,0.1,0.1,3,64,5.7,121.2,52793,60622-2020-49,POINT (-87.681818 41.902762)
60622,50,12/06/2020,12/12/2020,203,3301,384,6252.7,2505,55408,4745,104953.3,0.1,0.1,2,66,3.8,125.0,52793,60622-2020-50,POINT (-87.681818 41.902762)
60622,51,12/13/2020,12/19/2020,144,3445,273,6525.5,3087,58495,5847,110800.7,0.1,0.1,0,66,0.0,125.0,52793,60622-2020-51,POINT (-87.681818 41.902762)
60622,52,12/20/2020,12/26/2020,126,3571,239,6764.2,2517,61012,4768,115568.4,0.1,0.1,0,66,0.0,125.0,52793,60622-2020-52,POINT (-87.681818 41.902762)
60622,53,12/27/2020,01/02/2021,190,3761,360,7124.1,2180,63192,4129,119697.7,0.1,0.1,0,66,0.0,125.0,52793,60622-2020-53,POINT (-87.681818 41.902762)
60622,1,01/03/2021,01/09/2021,201,3962,381,7504.8,2585,65777,4896,124594.2,0.1,0.1,2,68,3.8,128.8,52793,60622-2021-1,POINT (-87.681818 41.902762)
60622,10,03/07/2021,03/13/2021,53,4584,100,8683,1833,83824,3472,158778.6,0.0,0.1,0,75,0.0,142.1,52793,60622-2021-10,POINT (-87.681818 41.902762)
60622,11,03/14/2021,03/20/2021,74,4658,140,8823.1,2068,85892,3917,162695.8,0.0,0.1,0,75,0.0,142.1,52793,60622-2021-11,POINT (-87.681818 41.902762)
60622,12,03/21/2021,03/27/2021,110,4768,208,9031.5,2074,87966,3929,166624.4,0.1,0.1,0,75,0.0,142.1,52793,60622-2021-12,POINT (-87.681818 41.902762)
60622,14,04/04/2021,04/10/2021,97,4981,184,9435,1996,92154,3781,174557.2,0.1,0.1,0,75,0.0,142.1,52793,60622-2021-14,POINT (-87.681818 41.902762)
60622,16,04/18/2021,04/24/2021,53,5109,100,9677.4,1833,95946,3472,181740,0.0,0.1,0,76,0.0,144.0,52793,60622-2021-16,POINT (-87.681818 41.902762)
60622,17,04/25/2021,05/01/2021,52,5161,98,9775.9,1708,97654,3235,184975.3,0.0,0.1,1,77,1.9,145.9,52793,60622-2021-17,POINT (-87.681818 41.902762)
60622,19,05/09/2021,05/15/2021,23,5220,44,9887.7,1494,100716,2830,190775.3,0.0,0.1,0,78,0.0,147.7,52793,60622-2021-19,POINT (-87.681818 41.902762)
60622,2,01/10/2021,01/16/2021,145,4107,275,7779.4,2526,68303,4785,129378.9,0.1,0.1,1,69,1.9,130.7,52793,60622-2021-2,POINT (-87.681818 41.902762)
60622,20,05/16/2021,05/22/2021,17,5237,32,9919.9,1338,102054,2534,193309.7,0.0,0.1,1,79,1.9,149.6,52793,60622-2021-20,POINT (-87.681818 41.902762)
60622,21,05/23/2021,05/29/2021,7,5244,13,9933.1,1235,103289,2339,195649,0.0,0.1,0,79,0.0,149.6,52793,60622-2021-21,POINT (-87.681818 41.902762)
60622,22,05/30/2021,06/05/2021,3,5247,6,9938.8,1188,104477,2250,197899.3,0.0,0.1,0,79,0.0,149.6,52793,60622-2021-22,POINT (-87.681818 41.902762)
60622,23,06/06/2021,06/12/2021,11,5258,21,9959.7,1433,105910,2714,200613.7,0.0,0.1,0,79,0.0,149.6,52793,60622-2021-23,POINT (-87.681818 41.902762)
60622,24,06/13/2021,06/19/2021,0,5258,0,9959.7,1154,107064,2186,202799.6,0.0,0.1,1,80,1.9,151.5,52793,60622-2021-24,POINT (-87.681818 41.902762)
60622,26,06/27/2021,07/03/2021,7,5266,13,9974.8,900,108949,1705,206370.2,0.0,0.1,0,80,0.0,151.5,52793,60622-2021-26,POINT (-87.681818 41.902762)
60622,27,07/04/2021,07/10/2021,13,5279,25,9999.4,992,109941,1879,208249.2,0.0,0.1,0,80,0.0,151.5,52793,60622-2021-27,POINT (-87.681818 41.902762)
60622,28,07/11/2021,07/17/2021,15,5294,28,10027.8,1079,111020,2044,210293,0.0,0.1,0,80,0.0,151.5,52793,60622-2021-28,POINT (-87.681818 41.902762)
60622,29,07/18/2021,07/24/2021,41,5335,78,10105.5,1432,112452,2712,213005.5,0.0,0.1,0,80,0.0,151.5,52793,60622-2021-29,POINT (-87.681818 41.902762)
60622,3,01/17/2021,01/23/2021,88,4195,167,7946.1,2187,70490,4143,133521.5,0.0,0.1,0,69,0.0,130.7,52793,60622-2021-3,POINT (-87.681818 41.902762)
60622,30,07/25/2021,07/31/2021,48,5383,91,10196.4,1865,114317,3533,216538.2,0.0,0.1,0,80,0.0,151.5,52793,60622-2021-30,POINT (-87.681818 41.902762)
60622,31,08/01/2021,08/07/2021,66,5449,125,10321.4,2267,116584,4294,220832.3,0.0,0.1,0,80,0.0,151.5,52793,60622-2021-31,POINT (-87.681818 41.902762)
60622,32,08/08/2021,08/14/2021,87,5536,165,10486.2,2145,118729,4063,224895.3,0.0,0.1,0,80,0.0,151.5,52793,60622-2021-32,POINT (-87.681818 41.902762)
60622,33,08/15/2021,08/21/2021,88,5624,167,10652.9,2136,120865,4046,228941.3,0.0,0.1,0,80,0.0,151.5,52793,60622-2021-33,POINT (-87.681818 41.902762)
60622,34,08/22/2021,08/28/2021,89,5713,169,10821.5,2068,122933,3917,232858.5,0.0,0.1,0,80,0.0,151.5,52793,60622-2021-34,POINT (-87.681818 41.902762)
60622,35,08/29/2021,09/04/2021,73,5786,138,10959.8,2008,124941,3804,236662.1,0.0,0.1,0,80,0.0,151.5,52793,60622-2021-35,POINT (-87.681818 41.902762)
60622,37,09/12/2021,09/18/2021,53,5910,100,11194.7,2687,129637,5090,245557.2,0.0,0.0,0,80,0.0,151.5,52793,60622-2021-37,POINT (-87.681818 41.902762)
60622,38,09/19/2021,09/25/2021,49,5959,93,11287.5,2473,132110,4684,250241.5,0.0,0.0,1,81,1.9,153.4,52793,60622-2021-38,POINT (-87.681818 41.902762)
60622,39,09/26/2021,10/02/2021,56,6015,106,11393.6,2905,135015,5503,255744.1,0.0,0.0,0,81,0.0,153.4,52793,60622-2021-39,POINT (-87.681818 41.902762)
60622,4,01/24/2021,01/30/2021,84,4279,159,8105.2,2118,72608,4012,137533.4,0.0,0.1,2,71,3.8,134.5,52793,60622-2021-4,POINT (-87.681818 41.902762)
60622,5,01/31/2021,02/06/2021,71,4350,134,8239.7,1941,74549,3677,141210,0.0,0.1,1,72,1.9,136.4,52793,60622-2021-5,POINT (-87.681818 41.902762)
60622,6,02/07/2021,02/13/2021,45,4395,85,8325,1919,76468,3635,144845,0.0,0.1,0,72,0.0,136.4,52793,60622-2021-6,POINT (-87.681818 41.902762)
60622,7,02/14/2021,02/20/2021,37,4432,70,8395.1,1637,78105,3101,147945.8,0.0,0.1,1,73,1.9,138.3,52793,60622-2021-7,POINT (-87.681818 41.902762)
60622,8,02/21/2021,02/27/2021,54,4486,102,8497.3,1897,80002,3593,151539,0.0,0.1,2,75,3.8,142.1,52793,60622-2021-8,POINT (-87.681818 41.902762)
60622,9,02/28/2021,03/06/2021,45,4531,85,8582.6,1989,81991,3768,155306.6,0.0,0.1,0,75,0.0,142.1,52793,60622-2021-9,POINT (-87.681818 41.902762)
60623,31,07/26/2020,08/01/2020,75,3835,87,4460.4,1082,18037,1258,20978.4,0.1,0.2,1,155,1.2,180.3,85979,60623-2020-31,POINT (-87.717446 41.850321)
60623,32,08/02/2020,08/08/2020,65,3900,76,4536,1082,19119,1258,22236.8,0.1,0.2,0,155,0.0,180.3,85979,60623-2020-32,POINT (-87.717446 41.850321)
60623,33,08/09/2020,08/15/2020,79,3979,92,4627.9,1241,20360,1443,23680.2,0.1,0.2,1,156,1.2,181.4,85979,60623-2020-33,POINT (-87.717446 41.850321)
60623,34,08/16/2020,08/22/2020,94,4073,109,4737.2,1367,21727,1590,25270.1,0.1,0.2,1,157,1.2,182.6,85979,60623-2020-34,POINT (-87.717446 41.850321)
60623,35,08/23/2020,08/29/2020,109,4182,127,4864,1472,23199,1712,26982.2,0.1,0.2,0,157,0.0,182.6,85979,60623-2020-35,POINT (-87.717446 41.850321)
60623,36,08/30/2020,09/05/2020,64,4246,74,4938.4,1147,24346,1334,28316.2,0.1,0.2,0,157,0.0,182.6,85979,60623-2020-36,POINT (-87.717446 41.850321)
60623,37,09/06/2020,09/12/2020,46,4292,54,4991.9,900,25246,1047,29363,0.1,0.2,0,157,0.0,182.6,85979,60623-2020-37,POINT (-87.717446 41.850321)
60623,38,09/13/2020,09/19/2020,82,4374,95,5087.3,1155,26401,1343,30706.3,0.1,0.2,1,158,1.2,183.8,85979,60623-2020-38,POINT (-87.717446 41.850321)
60623,40,09/27/2020,10/03/2020,116,4586,135,5333.9,1550,29232,1803,33999,0.1,0.2,2,162,2.3,188.4,85979,60623-2020-40,POINT (-87.717446 41.850321)
60623,41,10/04/2020,10/10/2020,115,4701,134,5467.6,1567,30799,1822,35821.5,0.1,0.2,0,162,0.0,188.4,85979,60623-2020-41,POINT (-87.717446 41.850321)
60623,42,10/11/2020,10/17/2020,173,4874,201,5668.8,1604,32403,1866,37687.1,0.1,0.2,2,164,2.3,190.7,85979,60623-2020-42,POINT (-87.717446 41.850321)
60623,43,10/18/2020,10/24/2020,274,5148,319,5987.5,1941,34344,2258,39944.6,0.1,0.2,0,164,0.0,190.7,85979,60623-2020-43,POINT (-87.717446 41.850321)
60623,44,10/25/2020,10/31/2020,396,5544,461,6448.1,2269,36613,2639,42583.7,0.2,0.2,0,164,0.0,190.7,85979,60623-2020-44,POINT (-87.717446 41.850321)
60623,45,11/01/2020,11/07/2020,539,6083,627,7075,2719,39332,3162,45746.1,0.2,0.2,4,168,4.7,195.4,85979,60623-2020-45,POINT (-87.717446 41.850321)
60623,46,11/08/2020,11/14/2020,603,6686,701,7776.3,3007,42339,3497,49243.4,0.2,0.2,9,177,10.5,205.9,85979,60623-2020-46,POINT (-87.717446 41.850321)
60623,47,11/15/2020,11/21/2020,481,7167,559,8335.8,2996,45335,3485,52728,0.2,0.2,9,186,10.5,216.3,85979,60623-2020-47,POINT (-87.717446 41.850321)
60623,48,11/22/2020,11/28/2020,392,7559,456,8791.7,2297,47632,2672,55399.6,0.2,0.2,10,196,11.6,228.0,85979,60623-2020-48,POINT (-87.717446 41.850321)
60623,49,11/29/2020,12/05/2020,467,8026,543,9334.8,3043,50675,3539,58938.8,0.2,0.2,9,205,10.5,238.4,85979,60623-2020-49,POINT (-87.717446 41.850321)
60623,50,12/06/2020,12/12/2020,398,8424,463,9797.7,2711,53386,3153,62091.9,0.2,0.2,7,212,8.1,246.6,85979,60623-2020-50,POINT (-87.717446 41.850321)
60623,51,12/13/2020,12/19/2020,334,8758,388,10186.2,2546,55932,2961,65053.1,0.2,0.2,3,215,3.5,250.1,85979,60623-2020-51,POINT (-87.717446 41.850321)
60623,52,12/20/2020,12/26/2020,179,8937,208,10394.4,1810,57742,2105,67158.3,0.1,0.2,3,218,3.5,253.6,85979,60623-2020-52,POINT (-87.717446 41.850321)
60623,53,12/27/2020,01/02/2021,239,9176,278,10672.4,1962,59704,2282,69440.2,0.1,0.2,4,222,4.7,258.2,85979,60623-2020-53,POINT (-87.717446 41.850321)
60623,10,03/07/2021,03/13/2021,38,10307,44,11987.8,1504,77567,1749,90216.2,0.0,0.1,0,244,0.0,283.8,85979,60623-2021-10,POINT (-87.717446 41.850321)
60623,11,03/14/2021,03/20/2021,33,10340,38,12026.2,1618,79185,1882,92098.1,0.0,0.1,0,244,0.0,283.8,85979,60623-2021-11,POINT (-87.717446 41.850321)
60623,12,03/21/2021,03/27/2021,60,10400,70,12096,2126,81311,2473,94570.8,0.0,0.1,1,245,1.2,285.0,85979,60623-2021-12,POINT (-87.717446 41.850321)
60623,13,03/28/2021,04/03/2021,70,10470,81,12177.4,1662,82973,1933,96503.8,0.0,0.1,1,246,1.2,286.1,85979,60623-2021-13,POINT (-87.717446 41.850321)
60623,14,04/04/2021,04/10/2021,105,10575,122,12299.5,2100,85073,2442,98946.3,0.0,0.1,2,248,2.3,288.4,85979,60623-2021-14,POINT (-87.717446 41.850321)
60623,15,04/11/2021,04/17/2021,113,10688,131,12430.9,2075,87148,2413,101359.6,0.1,0.1,2,250,2.3,290.8,85979,60623-2021-15,POINT (-87.717446 41.850321)
60623,16,04/18/2021,04/24/2021,92,10780,107,12537.9,2317,89465,2695,104054.5,0.0,0.1,0,250,0.0,290.8,85979,60623-2021-16,POINT (-87.717446 41.850321)
60623,17,04/25/2021,05/01/2021,119,10899,138,12676.4,2196,91661,2554,106608.6,0.1,0.1,2,252,2.3,293.1,85979,60623-2021-17,POINT (-87.717446 41.850321)
60623,18,05/02/2021,05/08/2021,94,10993,109,12785.7,1925,93586,2239,108847.5,0.0,0.1,3,255,3.5,296.6,85979,60623-2021-18,POINT (-87.717446 41.850321)
60623,19,05/09/2021,05/15/2021,78,11071,91,12876.4,2026,95612,2356,111203.9,0.0,0.1,1,256,1.2,297.7,85979,60623-2021-19,POINT (-87.717446 41.850321)
60623,2,01/10/2021,01/16/2021,199,9660,232,11235.3,2165,64390,2518,74890.4,0.1,0.2,2,229,2.3,266.3,85979,60623-2021-2,POINT (-87.717446 41.850321)
60623,20,05/16/2021,05/22/2021,48,11119,56,12932.2,1806,97418,2100,113304.4,0.0,0.1,1,257,1.2,298.9,85979,60623-2021-20,POINT (-87.717446 41.850321)
60623,21,05/23/2021,05/29/2021,33,11152,38,12970.6,1728,99146,2010,115314.2,0.0,0.1,2,259,2.3,301.2,85979,60623-2021-21,POINT (-87.717446 41.850321)
60623,22,05/30/2021,06/05/2021,16,11168,19,12989.2,1412,100558,1642,116956.5,0.0,0.1,2,261,2.3,303.6,85979,60623-2021-22,POINT (-87.717446 41.850321)
60623,23,06/06/2021,06/12/2021,12,11180,14,13003.2,1512,102070,1759,118715,0.0,0.1,1,262,1.2,304.7,85979,60623-2021-23,POINT (-87.717446 41.850321)
60623,24,06/13/2021,06/19/2021,8,11188,9,13012.5,1470,103540,1710,120424.8,0.0,0.1,4,266,4.7,309.4,85979,60623-2021-24,POINT (-87.717446 41.850321)
60623,25,06/20/2021,06/26/2021,6,11194,7,13019.5,1482,105022,1724,122148.4,0.0,0.1,0,266,0.0,309.4,85979,60623-2021-25,POINT (-87.717446 41.850321)
60623,26,06/27/2021,07/03/2021,4,11198,5,13024.1,1430,106452,1663,123811.6,0.0,0.1,0,266,0.0,309.4,85979,60623-2021-26,POINT (-87.717446 41.850321)
60623,27,07/04/2021,07/10/2021,19,11217,22,13046.2,1408,107860,1638,125449.2,0.0,0.1,1,267,1.2,310.5,85979,60623-2021-27,POINT (-87.717446 41.850321)
60623,28,07/11/2021,07/17/2021,9,11226,10,13056.7,1373,109233,1597,127046.1,0.0,0.1,0,267,0.0,310.5,85979,60623-2021-28,POINT (-87.717446 41.850321)
60623,29,07/18/2021,07/24/2021,18,11244,21,13077.6,1540,110773,1791,128837.3,0.0,0.1,0,267,0.0,310.5,85979,60623-2021-29,POINT (-87.717446 41.850321)
60623,3,01/17/2021,01/23/2021,169,9829,197,11431.9,1924,66314,2238,77128.1,0.1,0.2,4,233,4.7,271.0,85979,60623-2021-3,POINT (-87.717446 41.850321)
60623,30,07/25/2021,07/31/2021,30,11274,35,13112.5,1478,112251,1719,130556.3,0.0,0.1,0,267,0.0,310.5,85979,60623-2021-30,POINT (-87.717446 41.850321)
60623,31,08/01/2021,08/07/2021,50,11324,58,13170.7,1608,113859,1870,132426.5,0.0,0.1,1,268,1.2,311.7,85979,60623-2021-31,POINT (-87.717446 41.850321)
60623,32,08/08/2021,08/14/2021,72,11396,84,13254.4,2226,116085,2589,135015.5,0.0,0.1,0,268,0.0,311.7,85979,60623-2021-32,POINT (-87.717446 41.850321)
60623,34,08/22/2021,08/28/2021,95,11571,110,13457.9,2058,120222,2394,139827.2,0.0,0.1,0,271,0.0,315.2,85979,60623-2021-34,POINT (-87.717446 41.850321)
60623,35,08/29/2021,09/04/2021,101,11672,118,13575.4,2194,122416,2552,142379,0.0,0.1,1,272,1.2,316.4,85979,60623-2021-35,POINT (-87.717446 41.850321)
60623,36,09/05/2021,09/11/2021,106,11778,123,13698.7,2352,124768,2736,145114.5,0.0,0.1,1,273,1.2,317.5,85979,60623-2021-36,POINT (-87.717446 41.850321)
60623,37,09/12/2021,09/18/2021,57,11835,66,13765,3466,128234,4031,149145.7,0.0,0.1,1,274,1.2,318.7,85979,60623-2021-37,POINT (-87.717446 41.850321)
60623,38,09/19/2021,09/25/2021,40,11875,46,13811.5,3320,131554,3861,153007.1,0.0,0.1,0,274,0.0,318.7,85979,60623-2021-38,POINT (-87.717446 41.850321)
60623,4,01/24/2021,01/30/2021,137,9966,159,11591.2,1797,68111,2090,79218.2,0.1,0.2,3,236,3.5,274.5,85979,60623-2021-4,POINT (-87.717446 41.850321)
60609,10,03/01/2020,03/07/2020,,,,,2,2,3,3.3,0.0,0.0,0,0,0.0,0.0,61495,60609-2020-10,POINT (-87.653382 41.812017)
60623,5,01/31/2021,02/06/2021,101,10067,118,11708.7,1655,69766,1925,81143.1,0.1,0.2,2,238,2.3,276.8,85979,60623-2021-5,POINT (-87.717446 41.850321)
60623,6,02/07/2021,02/13/2021,59,10126,69,11777.3,1460,71226,1698,82841.2,0.0,0.2,1,239,1.2,278.0,85979,60623-2021-6,POINT (-87.717446 41.850321)
60623,7,02/14/2021,02/20/2021,43,10169,50,11827.3,1384,72610,1610,84450.9,0.0,0.2,1,240,1.2,279.1,85979,60623-2021-7,POINT (-87.717446 41.850321)
60623,8,02/21/2021,02/27/2021,51,10220,59,11886.6,1674,74284,1947,86397.8,0.0,0.2,4,244,4.7,283.8,85979,60623-2021-8,POINT (-87.717446 41.850321)
60623,9,02/28/2021,03/06/2021,49,10269,57,11943.6,1779,76063,2069,88467,0.0,0.1,0,244,0.0,283.8,85979,60623-2021-9,POINT (-87.717446 41.850321)
60624,45,11/01/2020,11/07/2020,122,1580,337,4369.7,1000,16642,2766,46025.8,0.1,0.1,0,35,0.0,96.8,36158,60624-2020-45,POINT (-87.722735 41.879417)
60624,46,11/08/2020,11/14/2020,173,1753,478,4848.2,1096,17738,3031,49056.9,0.2,0.1,2,37,5.5,102.3,36158,60624-2020-46,POINT (-87.722735 41.879417)
60624,48,11/22/2020,11/28/2020,112,2025,310,5600.4,838,19935,2318,55133,0.1,0.1,5,42,13.8,116.2,36158,60624-2020-48,POINT (-87.722735 41.879417)
60624,10,03/07/2021,03/13/2021,36,2938,100,8125.4,971,33957,2685,93912.8,0.0,0.1,1,71,2.8,196.4,36158,60624-2021-10,POINT (-87.722735 41.879417)
60624,11,03/14/2021,03/20/2021,31,2969,86,8211.2,1148,35105,3175,97087.8,0.0,0.1,1,72,2.8,199.1,36158,60624-2021-11,POINT (-87.722735 41.879417)
60624,12,03/21/2021,03/27/2021,43,3012,119,8330.1,860,35965,2378,99466.2,0.0,0.1,0,72,0.0,199.1,36158,60624-2021-12,POINT (-87.722735 41.879417)
60624,22,05/30/2021,06/05/2021,13,3503,36,9688,908,47218,2511,130588,0.0,0.1,1,82,2.8,226.8,36158,60624-2021-22,POINT (-87.722735 41.879417)
60624,23,06/06/2021,06/12/2021,7,3510,19,9707.4,690,47908,1908,132496.3,0.0,0.1,2,84,5.5,232.3,36158,60624-2021-23,POINT (-87.722735 41.879417)
60624,24,06/13/2021,06/19/2021,1,3511,3,9710.2,630,48538,1742,134238.6,0.0,0.1,2,86,5.5,237.8,36158,60624-2021-24,POINT (-87.722735 41.879417)
60624,25,06/20/2021,06/26/2021,2,3513,6,9715.7,731,49269,2022,136260.3,0.0,0.1,0,86,0.0,237.8,36158,60624-2021-25,POINT (-87.722735 41.879417)
60624,26,06/27/2021,07/03/2021,3,3516,8,9724,675,49944,1867,138127.1,0.0,0.1,0,86,0.0,237.8,36158,60624-2021-26,POINT (-87.722735 41.879417)
60624,27,07/04/2021,07/10/2021,5,3521,14,9737.8,682,50626,1886,140013.3,0.0,0.1,0,86,0.0,237.8,36158,60624-2021-27,POINT (-87.722735 41.879417)
60624,28,07/11/2021,07/17/2021,13,3534,36,9773.8,743,51369,2055,142068.1,0.0,0.1,0,86,0.0,237.8,36158,60624-2021-28,POINT (-87.722735 41.879417)
60624,29,07/18/2021,07/24/2021,18,3552,50,9823.6,796,52165,2201,144269.6,0.0,0.1,2,88,5.5,243.4,36158,60624-2021-29,POINT (-87.722735 41.879417)
60624,30,07/25/2021,07/31/2021,20,3572,55,9878.9,667,52832,1845,146114.3,0.0,0.1,0,88,0.0,243.4,36158,60624-2021-30,POINT (-87.722735 41.879417)
60624,31,08/01/2021,08/07/2021,30,3602,83,9961.8,838,53670,2318,148431.9,0.0,0.1,0,88,0.0,243.4,36158,60624-2021-31,POINT (-87.722735 41.879417)
60624,32,08/08/2021,08/14/2021,47,3649,130,10091.8,898,54568,2484,150915.4,0.0,0.1,2,90,5.5,248.9,36158,60624-2021-32,POINT (-87.722735 41.879417)
60624,33,08/15/2021,08/21/2021,33,3682,91,10183.1,962,55530,2660,153576,0.0,0.1,0,90,0.0,248.9,36158,60624-2021-33,POINT (-87.722735 41.879417)
60624,34,08/22/2021,08/28/2021,44,3726,122,10304.8,957,56487,2647,156222.7,0.0,0.1,1,91,2.8,251.7,36158,60624-2021-34,POINT (-87.722735 41.879417)
60624,35,08/29/2021,09/04/2021,42,3768,116,10420.9,961,57448,2658,158880.5,0.0,0.1,1,92,2.8,254.4,36158,60624-2021-35,POINT (-87.722735 41.879417)
60624,36,09/05/2021,09/11/2021,60,3828,166,10586.9,1087,58535,3006,161886.7,0.0,0.1,0,92,0.0,254.4,36158,60624-2021-36,POINT (-87.722735 41.879417)
60624,37,09/12/2021,09/18/2021,46,3874,127,10714.1,1939,60474,5363,167249.3,0.0,0.1,0,92,0.0,254.4,36158,60624-2021-37,POINT (-87.722735 41.879417)
60624,38,09/19/2021,09/25/2021,25,3899,69,10783.2,1519,61993,4201,171450.3,0.0,0.1,1,93,2.8,257.2,36158,60624-2021-38,POINT (-87.722735 41.879417)
60624,39,09/26/2021,10/02/2021,36,3935,100,10882.8,2243,64236,6203,177653.6,0.0,0.1,0,93,0.0,257.2,36158,60624-2021-39,POINT (-87.722735 41.879417)
60624,7,02/14/2021,02/20/2021,25,2840,69,7854.4,783,31234,2166,86382,0.0,0.1,2,69,5.5,190.8,36158,60624-2021-7,POINT (-87.722735 41.879417)
60624,8,02/21/2021,02/27/2021,28,2868,77,7931.9,835,32069,2309,88691.3,0.0,0.1,1,70,2.8,193.6,36158,60624-2021-8,POINT (-87.722735 41.879417)
60624,9,02/28/2021,03/06/2021,34,2902,94,8025.9,917,32986,2536,91227.4,0.0,0.1,0,70,0.0,193.6,36158,60624-2021-9,POINT (-87.722735 41.879417)
60625,13,03/22/2020,03/28/2020,27,52,34,65.6,148,244,187,307.9,0.1,0.1,0,1,0.0,1.3,79243,60625-2020-13,POINT (-87.701816 41.971155)
